ClientID,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,Date,STATUS,QTR_ID,MONTH_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
G0I0116,10123,26,100,2,3073.72,2017/5/20,Shipped,2,5,Classic Cars,124,S18_1589,Schmitt,Carine,Medium
G0I0116,10123,46,100,3,5161.2,2017/5/20,Shipped,2,5,Classic Cars,132,S18_2870,Schmitt,Carine,Medium
G0I0116,10123,34,100,4,5331.88,2017/5/20,Shipped,2,5,Classic Cars,141,S18_3685,Schmitt,Carine,Medium
G0I0116,10123,50,59.87,1,2993.5,2017/5/20,Shipped,2,5,Classic Cars,50,S24_1628,Schmitt,Carine,Small
USS0729,10125,32,100,1,3254.72,2017/5/21,Shipped,2,5,Vintage Cars,102,S18_1342,Ferguson,Peter,Medium
KDC0483,10124,21,100,6,2856,2017/5/21,Shipped,2,5,Vintage Cars,170,S18_1749,King,Sue,Small
KDC0483,10124,42,53.88,5,2262.96,2017/5/21,Shipped,2,5,Vintage Cars,60,S18_2248,King,Sue,Small
KDC0483,10124,42,100,3,4431.84,2017/5/21,Shipped,2,5,Vintage Cars,127,S18_2325,King,Sue,Medium
USS0729,10125,34,100,2,6483.46,2017/5/21,Shipped,2,5,Vintage Cars,168,S18_2795,Ferguson,Peter,Medium
KDC0483,10124,36,85.59,7,3081.24,2017/5/21,Shipped,2,5,Vintage Cars,92,S18_4409,King,Sue,Medium
KDC0483,10124,23,57.73,8,1327.79,2017/5/21,Shipped,2,5,Classic Cars,71,S18_4933,King,Sue,Small
KDC0483,10124,22,77.9,12,1713.8,2017/5/21,Shipped,2,5,Classic Cars,73,S24_1046,King,Sue,Small
KDC0483,10124,45,37.84,2,1702.8,2017/5/21,Shipped,2,5,Vintage Cars,33,S24_1937,King,Sue,Small
KDC0483,10124,22,45.25,1,995.5,2017/5/21,Shipped,2,5,Vintage Cars,44,S24_2022,King,Sue,Small
KDC0483,10124,32,72.7,10,2326.4,2017/5/21,Shipped,2,5,Classic Cars,90,S24_2766,King,Sue,Small
KDC0483,10124,25,93.95,9,2348.75,2017/5/21,Shipped,2,5,Classic Cars,117,S24_2887,King,Sue,Small
KDC0483,10124,49,83.04,11,4068.96,2017/5/21,Shipped,2,5,Classic Cars,85,S24_3191,King,Sue,Medium
KDC0483,10124,43,100,13,5203,2017/5/21,Shipped,2,5,Classic Cars,107,S24_3432,King,Sue,Medium
KDC0483,10124,46,33.23,4,1528.58,2017/5/21,Shipped,2,5,Vintage Cars,41,S24_3969,King,Sue,Small
YTR0931,10126,38,100,11,7329.06,2017/5/28,Shipped,2,5,Classic Cars,214,S10_1949,Sommer,Mart°n,Large
YTR0931,10126,22,100,4,3347.74,2017/5/28,Shipped,2,5,Classic Cars,147,S10_4962,Sommer,Mart°n,Medium
YTR0931,10126,21,100,8,2439.57,2017/5/28,Shipped,2,5,Trucks and Buses,136,S12_1666,Sommer,Mart°n,Small
YTR0931,10126,38,100,10,3857,2017/5/28,Shipped,2,5,Trucks and Buses,116,S18_1097,Sommer,Mart°n,Medium
YTR0931,10126,42,54.99,17,2309.58,2017/5/28,Shipped,2,5,Vintage Cars,53,S18_1367,Sommer,Mart°n,Small
YTR0931,10126,43,65.02,2,2795.86,2017/5/28,Shipped,2,5,Trucks and Buses,60,S18_2432,Sommer,Mart°n,Small
YTR0931,10126,31,90.17,12,2795.27,2017/5/28,Shipped,2,5,Vintage Cars,101,S18_2949,Sommer,Mart°n,Small
YTR0931,10126,46,73.7,14,3390.2,2017/5/28,Shipped,2,5,Vintage Cars,62,S18_2957,Sommer,Mart°n,Medium
YTR0931,10126,30,97.39,13,2921.7,2017/5/28,Shipped,2,5,Vintage Cars,104,S18_3136,Sommer,Mart°n,Small
YTR0931,10126,38,82.34,16,3128.92,2017/5/28,Shipped,2,5,Vintage Cars,99,S18_3320,Sommer,Mart°n,Medium
YTR0931,10126,50,100,5,7083,2017/5/28,Shipped,2,5,Trucks and Buses,121,S18_4600,Sommer,Mart°n,Large
YTR0931,10126,43,53.83,9,2314.69,2017/5/28,Shipped,2,5,Vintage Cars,50,S18_4668,Sommer,Mart°n,Small
YTR0931,10126,27,100,1,3415.77,2017/5/28,Shipped,2,5,Trucks and Buses,127,S24_2300,Sommer,Mart°n,Medium
YTR0931,10126,34,100,15,3576.12,2017/5/28,Shipped,2,5,Vintage Cars,97,S24_4258,Sommer,Mart°n,Medium
YTR0931,10126,43,96.31,3,4141.33,2017/5/28,Shipped,2,5,Trucks and Buses,96,S32_1268,Sommer,Mart°n,Medium
YTR0931,10126,26,62.7,7,1630.2,2017/5/28,Shipped,2,5,Trucks and Buses,64,S32_3522,Sommer,Mart°n,Small
YTR0931,10126,45,100,6,4597.2,2017/5/28,Shipped,2,5,Classic Cars,101,S700_2824,Sommer,Mart°n,Medium
OXX0308,10127,46,100,2,11279.2,2017/6/3,Shipped,2,6,Classic Cars,207,S12_1108,Young,Jeff,Large
OXX0308,10127,46,100,3,7366.44,2017/6/3,Shipped,2,6,Classic Cars,151,S12_3148,Young,Jeff,Large
OXX0308,10127,42,100,1,8138.76,2017/6/3,Shipped,2,6,Classic Cars,173,S12_3891,Young,Jeff,Large
OXX0308,10127,24,100,11,2559.6,2017/6/3,Shipped,2,6,Trucks and Buses,118,S12_4473,Young,Jeff,Small
OXX0308,10127,45,100,10,7146.9,2017/6/3,Shipped,2,6,Classic Cars,163,S18_2238,Young,Jeff,Large
OXX0308,10127,45,100,14,6295.95,2017/6/3,Shipped,2,6,Trucks and Buses,122,S18_2319,Young,Jeff,Medium
OXX0308,10127,22,100,15,3837.24,2017/6/3,Shipped,2,6,Classic Cars,169,S18_3232,Young,Jeff,Medium
OXX0308,10127,25,100,5,3447,2017/6/3,Shipped,2,6,Classic Cars,143,S18_4027,Young,Jeff,Medium
OXX0308,10127,20,60.69,8,1213.8,2017/6/3,Shipped,2,6,Classic Cars,57,S24_1444,Young,Jeff,Small
OXX0308,10127,39,38.19,12,1489.41,2017/6/3,Shipped,2,6,Classic Cars,35,S24_2840,Young,Jeff,Small
OXX0308,10127,20,96.99,7,1939.8,2017/6/3,Shipped,2,6,Classic Cars,118,S24_4048,Young,Jeff,Small
OXX0308,10127,45,51.95,13,2337.75,2017/6/3,Shipped,2,6,Trucks and Buses,54,S32_2509,Young,Jeff,Small
OXX0308,10127,29,70.84,6,2054.36,2017/6/3,Shipped,2,6,Trains,62,S32_3207,Young,Jeff,Small
OXX0308,10127,46,100,9,6176.42,2017/6/3,Shipped,2,6,Trucks and Buses,115,S50_1392,Young,Jeff,Medium
OXX0308,10127,46,69.12,4,3179.52,2017/6/3,Shipped,2,6,Trains,58,S50_1514,Young,Jeff,Medium
9LK0743,10128,41,100,2,5544.02,2017/6/6,Shipped,2,6,Vintage Cars,136,S18_3140,Freyre,Diego,Medium
9LK0743,10128,41,100,4,4837.18,2017/6/6,Shipped,2,6,Trains,100,S18_3259,Freyre,Diego,Medium
9LK0743,10128,43,92.16,1,3962.88,2017/6/6,Shipped,2,6,Vintage Cars,87,S18_4522,Freyre,Diego,Medium
9LK0743,10128,32,97,3,3104,2017/6/6,Shipped,2,6,Ships,86,S700_1938,Freyre,Diego,Medium
72Y0560,10129,33,100,2,4398.24,2017/6/12,Shipped,2,6,Classic Cars,136,S10_4757,Brown,Ann,Medium
72Y0560,10129,45,100,9,6027.75,2017/6/12,Shipped,2,6,Ships,122,S24_2011,Brown,Ann,Medium
72Y0560,10129,41,94.71,4,3883.11,2017/6/12,Shipped,2,6,Vintage Cars,88,S24_3151,Brown,Ann,Medium
72Y0560,10129,50,77.99,1,3899.5,2017/6/12,Shipped,2,6,Vintage Cars,83,S24_3816,Brown,Ann,Medium
72Y0560,10129,31,60,5,1860,2017/6/12,Shipped,2,6,Ships,66,S700_1138,Brown,Ann,Small
72Y0560,10129,45,85.29,3,3838.05,2017/6/12,Shipped,2,6,Ships,72,S700_2610,Brown,Ann,Medium
72Y0560,10129,42,91.15,6,3828.3,2017/6/12,Shipped,2,6,Ships,100,S700_3505,Brown,Ann,Medium
72Y0560,10129,30,85.41,7,2562.3,2017/6/12,Shipped,2,6,Ships,99,S700_3962,Brown,Ann,Small
72Y0560,10129,32,64.97,8,2079.04,2017/6/12,Shipped,2,6,Ships,54,S72_3212,Brown,Ann,Small
6BZ0034,10131,21,100,4,2781.66,2017/6/16,Shipped,2,6,Planes,157,S18_1662,Lewis,Dan,Small
ROD0155,10130,40,96.34,2,3853.6,2017/6/16,Shipped,2,6,Ships,86,S18_3029,Taylor,Leslie,Medium
ROD0155,10130,33,100,1,3423.75,2017/6/16,Shipped,2,6,Vintage Cars,105,S18_3856,Taylor,Leslie,Medium
6BZ0034,10131,35,67.14,5,2349.9,2017/6/16,Shipped,2,6,Planes,68,S24_2841,Lewis,Dan,Small
6BZ0034,10131,29,59.18,6,1716.22,2017/6/16,Shipped,2,6,Vintage Cars,65,S24_3420,Lewis,Dan,Small
6BZ0034,10131,50,81.89,3,4094.5,2017/6/16,Shipped,2,6,Planes,68,S24_3949,Lewis,Dan,Medium
6BZ0034,10131,22,85.99,8,1891.78,2017/6/16,Shipped,2,6,Ships,90,S700_2047,Lewis,Dan,Small
6BZ0034,10131,40,100,1,4427.6,2017/6/16,Shipped,2,6,Planes,99,S700_2466,Lewis,Dan,Medium
6BZ0034,10131,26,85.13,2,2213.38,2017/6/16,Shipped,2,6,Planes,74,S700_4002,Lewis,Dan,Small
6BZ0034,10131,21,41.71,7,875.91,2017/6/16,Shipped,2,6,Planes,49,S72_1253,Lewis,Dan,Small
9LK0743,10133,49,69.27,3,3394.23,2017/6/27,Shipped,2,6,Planes,84,S18_2581,Freyre,Diego,Medium
9LK0743,10133,41,94.1,5,3858.1,2017/6/27,Shipped,2,6,Planes,109,S24_1785,Freyre,Diego,Medium
9LK0743,10133,46,77.52,4,3565.92,2017/6/27,Shipped,2,6,Planes,72,S24_4278,Freyre,Diego,Medium
9LK0743,10133,23,100,1,2642.01,2017/6/27,Shipped,2,6,Motorcycles,99,S32_1374,Freyre,Diego,Small
9LK0743,10133,49,57.1,6,2797.9,2017/6/27,Shipped,2,6,Vintage Cars,68,S32_4289,Freyre,Diego,Small
9LK0743,10133,27,50.19,7,1355.13,2017/6/27,Shipped,2,6,Vintage Cars,43,S50_1341,Freyre,Diego,Small
9LK0743,10133,24,77.64,8,1863.36,2017/6/27,Shipped,2,6,Planes,91,S700_1691,Freyre,Diego,Small
9LK0743,10133,27,99.67,2,2691.09,2017/6/27,Shipped,2,6,Planes,118,S700_2834,Freyre,Diego,Small
L7D0626,10134,41,94.74,2,3884.34,2017/7/1,Shipped,3,7,Motorcycles,95,S10_1678,Da Cunha,Daniel,Medium
L7D0626,10134,27,100,5,3307.77,2017/7/1,Shipped,3,7,Motorcycles,118,S10_2016,Da Cunha,Daniel,Medium
L7D0626,10134,31,100,4,7023.98,2017/7/1,Shipped,3,7,Motorcycles,193,S10_4698,Da Cunha,Daniel,Large
L7D0626,10134,20,100,1,2711.2,2017/7/1,Shipped,3,7,Motorcycles,150,S12_2823,Da Cunha,Daniel,Small
L7D0626,10134,30,61.78,6,1853.4,2017/7/1,Shipped,3,7,Motorcycles,60,S18_2625,Da Cunha,Daniel,Small
L7D0626,10134,35,93.54,3,3273.9,2017/7/1,Shipped,3,7,Motorcycles,112,S24_1578,Da Cunha,Daniel,Medium
L7D0626,10134,43,83.03,7,3570.29,2017/7/1,Shipped,3,7,Motorcycles,76,S24_2000,Da Cunha,Daniel,Medium
IXU0277,10135,42,100,7,8008.56,2017/7/2,Shipped,3,7,Classic Cars,194,S12_1099,Nelson,Valarie,Large
IXU0277,10135,48,100,5,6031.68,2017/7/2,Shipped,3,7,Classic Cars,117,S12_3380,Nelson,Valarie,Medium
IXU0277,10135,24,75.01,8,1800.24,2017/7/2,Shipped,3,7,Classic Cars,79,S12_3990,Nelson,Valarie,Small
IXU0277,10135,29,97.89,4,2838.81,2017/7/2,Shipped,3,7,Classic Cars,115,S12_4675,Nelson,Valarie,Small
IXU0277,10135,48,79.31,3,3806.88,2017/7/2,Shipped,3,7,Classic Cars,77,S18_1889,Nelson,Valarie,Medium
IXU0277,10135,45,78,10,3510,2017/7/2,Shipped,3,7,Classic Cars,80,S18_3278,Nelson,Valarie,Medium
IXU0277,10135,42,100,9,5432.7,2017/7/2,Shipped,3,7,Classic Cars,146,S18_3482,Nelson,Valarie,Medium
IXU0277,10135,45,50.36,13,2266.2,2017/7/2,Shipped,3,7,Motorcycles,62,S18_3782,Nelson,Valarie,Small
IXU0277,10135,31,100,12,4705.18,2017/7/2,Shipped,3,7,Classic Cars,148,S18_4721,Nelson,Valarie,Medium
IXU0277,10135,29,61.64,16,1787.56,2017/7/2,Shipped,3,7,Motorcycles,69,S24_2360,Nelson,Valarie,Small
IXU0277,10135,20,35.87,1,717.4,2017/7/2,Shipped,3,7,Classic Cars,37,S24_2972,Nelson,Valarie,Small
IXU0277,10135,27,66.13,6,1785.51,2017/7/2,Shipped,3,7,Classic Cars,61,S24_3371,Nelson,Valarie,Small
IXU0277,10135,47,100,2,6336.07,2017/7/2,Shipped,3,7,Classic Cars,140,S24_3856,Nelson,Valarie,Medium
IXU0277,10135,23,87.31,11,2008.13,2017/7/2,Shipped,3,7,Classic Cars,80,S24_4620,Nelson,Valarie,Small
IXU0277,10135,33,40.23,14,1327.59,2017/7/2,Shipped,3,7,Motorcycles,40,S32_2206,Nelson,Valarie,Small
IXU0277,10135,30,89.8,17,2694,2017/7/2,Shipped,3,7,Motorcycles,102,S32_4485,Nelson,Valarie,Small
IXU0277,10135,44,96,15,4224,2017/7/2,Shipped,3,7,Motorcycles,81,S50_4713,Nelson,Valarie,Medium
9GP0867,10136,25,100,2,3644.75,2017/7/4,Shipped,3,7,Classic Cars,141,S18_1129,Roulet,Annette,Medium
9GP0867,10136,36,100,1,5274.72,2017/7/4,Shipped,3,7,Classic Cars,142,S18_1984,Roulet,Annette,Medium
9GP0867,10136,41,100,3,8331.61,2017/7/4,Shipped,3,7,Classic Cars,169,S18_3232,Roulet,Annette,Large
LYY0809,10137,44,99.55,2,4380.2,2017/7/10,Shipped,3,7,Classic Cars,124,S18_1589,Henriot,Paul,Medium
LYY0809,10137,37,100,3,4346.76,2017/7/10,Shipped,3,7,Classic Cars,132,S18_2870,Henriot,Paul,Medium
LYY0809,10137,31,100,4,5124.3,2017/7/10,Shipped,3,7,Classic Cars,141,S18_3685,Henriot,Paul,Medium
LYY0809,10137,26,49.81,1,1295.06,2017/7/10,Shipped,3,7,Classic Cars,50,S24_1628,Henriot,Paul,Small
L1P0240,10139,31,100,7,3184.94,2017/7/16,Shipped,3,7,Vintage Cars,102,S18_1342,Huxley,Adrian,Medium
L1P0240,10139,49,43.13,6,2113.37,2017/7/16,Shipped,3,7,Vintage Cars,53,S18_1367,Huxley,Adrian,Small
L1P0240,10139,41,100,8,7956.46,2017/7/16,Shipped,3,7,Vintage Cars,168,S18_2795,Huxley,Adrian,Large
L1P0240,10139,46,100,1,5545.76,2017/7/16,Shipped,3,7,Vintage Cars,101,S18_2949,Huxley,Adrian,Medium
L1P0240,10139,20,71.2,3,1424,2017/7/16,Shipped,3,7,Vintage Cars,62,S18_2957,Huxley,Adrian,Small
L1P0240,10139,20,90.06,2,1801.2,2017/7/16,Shipped,3,7,Vintage Cars,104,S18_3136,Huxley,Adrian,Small
L1P0240,10139,30,100,5,3095.4,2017/7/16,Shipped,3,7,Vintage Cars,99,S18_3320,Huxley,Adrian,Medium
L1P0240,10139,29,100,4,3276.13,2017/7/16,Shipped,3,7,Vintage Cars,97,S24_4258,Huxley,Adrian,Medium
EJC0810,10140,37,100,11,7374.1,2017/7/24,Shipped,3,7,Classic Cars,214,S10_1949,Hirano,Juri,Large
EJC0810,10140,26,100,4,3188.12,2017/7/24,Shipped,3,7,Classic Cars,147,S10_4962,Hirano,Juri,Medium
EJC0810,10140,38,100,8,4829.8,2017/7/24,Shipped,3,7,Trucks and Buses,136,S12_1666,Hirano,Juri,Medium
EJC0810,10140,32,100,10,4181.44,2017/7/24,Shipped,3,7,Trucks and Buses,116,S18_1097,Hirano,Juri,Medium
EJC0810,10140,46,61.99,2,2851.54,2017/7/24,Shipped,3,7,Trucks and Buses,60,S18_2432,Hirano,Juri,Small
EJC0810,10140,40,100,5,4601.2,2017/7/24,Shipped,3,7,Trucks and Buses,121,S18_4600,Hirano,Juri,Medium
EJC0810,10140,29,43.27,9,1254.83,2017/7/24,Shipped,3,7,Vintage Cars,50,S18_4668,Hirano,Juri,Small
EJC0810,10140,47,100,1,5105.14,2017/7/24,Shipped,3,7,Trucks and Buses,127,S24_2300,Hirano,Juri,Medium
EJC0810,10140,26,100,3,2829.58,2017/7/24,Shipped,3,7,Trucks and Buses,96,S32_1268,Hirano,Juri,Small
EJC0810,10140,28,60.76,7,1701.28,2017/7/24,Shipped,3,7,Trucks and Buses,64,S32_3522,Hirano,Juri,Small
EJC0810,10140,36,100,6,4114.8,2017/7/24,Shipped,3,7,Classic Cars,101,S700_2824,Hirano,Juri,Medium
E3V0324,10141,21,100,5,2140.11,2017/8/1,Shipped,3,8,Trucks and Buses,118,S12_4473,Suominen,Kalle,Small
E3V0324,10141,39,100,4,5938.53,2017/8/1,Shipped,3,8,Classic Cars,163,S18_2238,Suominen,Kalle,Medium
E3V0324,10141,47,100,8,6287.66,2017/8/1,Shipped,3,8,Trucks and Buses,122,S18_2319,Suominen,Kalle,Medium
E3V0324,10141,34,100,9,4836.5,2017/8/1,Shipped,3,8,Classic Cars,169,S18_3232,Suominen,Kalle,Medium
E3V0324,10141,20,54.33,2,1086.6,2017/8/1,Shipped,3,8,Classic Cars,57,S24_1444,Suominen,Kalle,Small
E3V0324,10141,21,42.43,6,891.03,2017/8/1,Shipped,3,8,Classic Cars,35,S24_2840,Suominen,Kalle,Small
E3V0324,10141,40,94.62,1,3784.8,2017/8/1,Shipped,3,8,Classic Cars,118,S24_4048,Suominen,Kalle,Medium
E3V0324,10141,24,45.99,7,1103.76,2017/8/1,Shipped,3,8,Trucks and Buses,54,S32_2509,Suominen,Kalle,Small
E3V0324,10141,44,100,3,5500.44,2017/8/1,Shipped,3,8,Trucks and Buses,115,S50_1392,Suominen,Kalle,Medium
IXU0277,10142,33,100,12,8023.29,2017/8/8,Shipped,3,8,Classic Cars,207,S12_1108,Nelson,Valarie,Large
IXU0277,10142,33,100,13,4985.64,2017/8/8,Shipped,3,8,Classic Cars,151,S12_3148,Nelson,Valarie,Medium
IXU0277,10142,46,100,11,9470.94,2017/8/8,Shipped,3,8,Classic Cars,173,S12_3891,Nelson,Valarie,Large
IXU0277,10142,47,100,8,6034.33,2017/8/8,Shipped,3,8,Vintage Cars,136,S18_3140,Nelson,Valarie,Medium
IXU0277,10142,22,97.81,10,2151.82,2017/8/8,Shipped,3,8,Trains,100,S18_3259,Nelson,Valarie,Small
IXU0277,10142,24,100,15,3791.52,2017/8/8,Shipped,3,8,Classic Cars,143,S18_4027,Nelson,Valarie,Medium
IXU0277,10142,24,70.22,7,1685.28,2017/8/8,Shipped,3,8,Vintage Cars,87,S18_4522,Nelson,Valarie,Small
IXU0277,10142,33,100,6,3366,2017/8/8,Shipped,3,8,Ships,122,S24_2011,Nelson,Valarie,Medium
IXU0277,10142,49,98.25,1,4814.25,2017/8/8,Shipped,3,8,Vintage Cars,88,S24_3151,Nelson,Valarie,Medium
IXU0277,10142,42,74.57,16,3131.94,2017/8/8,Shipped,3,8,Trains,62,S32_3207,Nelson,Valarie,Medium
IXU0277,10142,42,49.79,14,2091.18,2017/8/8,Shipped,3,8,Trains,58,S50_1514,Nelson,Valarie,Small
IXU0277,10142,41,64,2,2624,2017/8/8,Shipped,3,8,Ships,66,S700_1138,Nelson,Valarie,Small
IXU0277,10142,43,84.01,9,3612.43,2017/8/8,Shipped,3,8,Ships,86,S700_1938,Nelson,Valarie,Medium
IXU0277,10142,21,100,3,2334.99,2017/8/8,Shipped,3,8,Ships,100,S700_3505,Nelson,Valarie,Small
IXU0277,10142,38,85.41,4,3245.58,2017/8/8,Shipped,3,8,Ships,99,S700_3962,Nelson,Valarie,Medium
IXU0277,10142,39,44.23,5,1724.97,2017/8/8,Shipped,3,8,Ships,54,S72_3212,Nelson,Valarie,Small
HBH0330,10143,49,100,15,5597.76,2017/8/10,Shipped,3,8,Classic Cars,136,S10_4757,Tam,Wing C,Medium
HBH0330,10143,32,100,7,5248,2017/8/10,Shipped,3,8,Planes,157,S18_1662,Tam,Wing C,Medium
HBH0330,10143,46,74.84,13,3442.64,2017/8/10,Shipped,3,8,Ships,86,S18_3029,Tam,Wing C,Medium
HBH0330,10143,34,100,12,3455.76,2017/8/10,Shipped,3,8,Vintage Cars,105,S18_3856,Tam,Wing C,Medium
HBH0330,10143,27,60.97,8,1646.19,2017/8/10,Shipped,3,8,Planes,68,S24_2841,Tam,Wing C,Small
HBH0330,10143,33,77.59,9,2560.47,2017/8/10,Shipped,3,8,Vintage Cars,65,S24_3420,Tam,Wing C,Small
HBH0330,10143,23,80.51,14,1851.73,2017/8/10,Shipped,3,8,Vintage Cars,83,S24_3816,Tam,Wing C,Small
HBH0330,10143,28,66.19,6,1853.32,2017/8/10,Shipped,3,8,Planes,68,S24_3949,Tam,Wing C,Small
HBH0330,10143,34,36.66,1,1246.44,2017/8/10,Shipped,3,8,Vintage Cars,43,S50_1341,Tam,Wing C,Small
HBH0330,10143,36,100,2,3945.96,2017/8/10,Shipped,3,8,Planes,91,S700_1691,Tam,Wing C,Medium
HBH0330,10143,26,100,11,2612.48,2017/8/10,Shipped,3,8,Ships,90,S700_2047,Tam,Wing C,Small
HBH0330,10143,26,82.77,4,2152.02,2017/8/10,Shipped,3,8,Planes,99,S700_2466,Tam,Wing C,Small
HBH0330,10143,31,85.29,16,2643.99,2017/8/10,Shipped,3,8,Ships,72,S700_2610,Tam,Wing C,Small
HBH0330,10143,28,96,3,2688,2017/8/10,Shipped,3,8,Planes,80,S700_3167,Tam,Wing C,Small
HBH0330,10143,34,85.87,5,2919.58,2017/8/10,Shipped,3,8,Planes,74,S700_4002,Tam,Wing C,Small
HBH0330,10143,37,50.65,10,1874.05,2017/8/10,Shipped,3,8,Planes,49,S72_1253,Tam,Wing C,Small
PXJ0151,10144,20,81.86,1,1637.2,2017/8/13,Shipped,3,8,Vintage Cars,68,S32_4289,Cartrain,Pascale,Small
PXE0458,10145,45,83.26,6,3746.7,2017/8/25,Shipped,3,8,Motorcycles,95,S10_1678,Young,Julie,Medium
PXE0458,10145,37,100,9,5192.95,2017/8/25,Shipped,3,8,Motorcycles,118,S10_2016,Young,Julie,Medium
PXE0458,10145,33,100,8,5176.38,2017/8/25,Shipped,3,8,Motorcycles,193,S10_4698,Young,Julie,Medium
PXE0458,10145,49,100,5,8339.8,2017/8/25,Shipped,3,8,Motorcycles,150,S12_2823,Young,Julie,Large
PXE0458,10145,30,85.32,14,2559.6,2017/8/25,Shipped,3,8,Planes,84,S18_2581,Young,Julie,Small
PXE0458,10145,30,49.67,10,1490.1,2017/8/25,Shipped,3,8,Motorcycles,60,S18_2625,Young,Julie,Small
PXE0458,10145,43,95.8,7,4119.4,2017/8/25,Shipped,3,8,Motorcycles,112,S24_1578,Young,Julie,Medium
PXE0458,10145,40,87.54,16,3501.6,2017/8/25,Shipped,3,8,Planes,109,S24_1785,Young,Julie,Medium
PXE0458,10145,47,83.03,11,3902.41,2017/8/25,Shipped,3,8,Motorcycles,76,S24_2000,Young,Julie,Medium
PXE0458,10145,27,60.95,3,1645.65,2017/8/25,Shipped,3,8,Motorcycles,69,S24_2360,Young,Julie,Small
PXE0458,10145,33,84.77,15,2797.41,2017/8/25,Shipped,3,8,Planes,72,S24_4278,Young,Julie,Small
PXE0458,10145,33,93.9,12,3098.7,2017/8/25,Shipped,3,8,Motorcycles,99,S32_1374,Young,Julie,Medium
PXE0458,10145,31,35.8,1,1109.8,2017/8/25,Shipped,3,8,Motorcycles,40,S32_2206,Young,Julie,Small
PXE0458,10145,27,100,4,3251.34,2017/8/25,Shipped,3,8,Motorcycles,102,S32_4485,Young,Julie,Medium
PXE0458,10145,38,81.36,2,3091.68,2017/8/25,Shipped,3,8,Motorcycles,81,S50_4713,Young,Julie,Medium
PXE0458,10145,20,100,13,2752.6,2017/8/25,Shipped,3,8,Planes,118,S700_2834,Young,Julie,Small
6BZ0034,10146,47,67.14,2,3155.58,2017/9/3,Shipped,3,9,Motorcycles,62,S18_3782,Lewis,Dan,Medium
6BZ0034,10146,29,100,1,4444.54,2017/9/3,Shipped,3,9,Classic Cars,148,S18_4721,Lewis,Dan,Medium
UBK0525,10147,48,100,7,9245.76,2017/9/5,Shipped,3,9,Classic Cars,194,S12_1099,Nelson,Allen,Large
UBK0525,10147,31,100,5,3494.94,2017/9/5,Shipped,3,9,Classic Cars,117,S12_3380,Nelson,Allen,Medium
UBK0525,10147,21,63.84,8,1340.64,2017/9/5,Shipped,3,9,Classic Cars,79,S12_3990,Nelson,Allen,Small
UBK0525,10147,33,97.89,4,3230.37,2017/9/5,Shipped,3,9,Classic Cars,115,S12_4675,Nelson,Allen,Medium
UBK0525,10147,26,82.39,3,2142.14,2017/9/5,Shipped,3,9,Classic Cars,77,S18_1889,Nelson,Allen,Small
UBK0525,10147,36,86.04,10,3097.44,2017/9/5,Shipped,3,9,Classic Cars,80,S18_3278,Nelson,Allen,Medium
UBK0525,10147,37,100,9,4405.22,2017/9/5,Shipped,3,9,Classic Cars,146,S18_3482,Nelson,Allen,Medium
UBK0525,10147,25,42.67,1,1066.75,2017/9/5,Shipped,3,9,Classic Cars,37,S24_2972,Nelson,Allen,Small
UBK0525,10147,30,68.58,6,2057.4,2017/9/5,Shipped,3,9,Classic Cars,61,S24_3371,Nelson,Allen,Small
UBK0525,10147,23,100,2,2906.97,2017/9/5,Shipped,3,9,Classic Cars,140,S24_3856,Nelson,Allen,Small
UBK0525,10147,31,64.67,11,2004.77,2017/9/5,Shipped,3,9,Classic Cars,80,S24_4620,Nelson,Allen,Small
6BW0638,10148,23,100,13,2702.04,2017/9/11,Shipped,3,9,Classic Cars,141,S18_1129,O'Hara,Anna,Small
6BW0638,10148,47,100,9,5848.68,2017/9/11,Shipped,3,9,Classic Cars,124,S18_1589,O'Hara,Anna,Medium
6BW0638,10148,25,100,12,4232,2017/9/11,Shipped,3,9,Classic Cars,142,S18_1984,O'Hara,Anna,Medium
6BW0638,10148,27,100,10,3528.36,2017/9/11,Shipped,3,9,Classic Cars,132,S18_2870,O'Hara,Anna,Medium
6BW0638,10148,32,100,14,5418.88,2017/9/11,Shipped,3,9,Classic Cars,169,S18_3232,O'Hara,Anna,Medium
6BW0638,10148,28,100,11,3639.44,2017/9/11,Shipped,3,9,Classic Cars,141,S18_3685,O'Hara,Anna,Medium
6BW0638,10148,34,100,1,3598.22,2017/9/11,Shipped,3,9,Vintage Cars,92,S18_4409,O'Hara,Anna,Medium
6BW0638,10148,29,81.25,2,2356.25,2017/9/11,Shipped,3,9,Classic Cars,71,S18_4933,O'Hara,Anna,Small
6BW0638,10148,25,60.26,6,1506.5,2017/9/11,Shipped,3,9,Classic Cars,73,S24_1046,O'Hara,Anna,Small
6BW0638,10148,47,56.85,8,2671.95,2017/9/11,Shipped,3,9,Classic Cars,50,S24_1628,O'Hara,Anna,Small
6BW0638,10148,21,73.6,4,1545.6,2017/9/11,Shipped,3,9,Classic Cars,90,S24_2766,O'Hara,Anna,Small
6BW0638,10148,34,100,3,4392.12,2017/9/11,Shipped,3,9,Classic Cars,117,S24_2887,O'Hara,Anna,Medium
